24.77,22.286247730255127,0.260932944606414,0.3493975903614458,0.18604651162790697,0.22444889779559118,0.22727272727272727,0.24242424242424243,0.20229885057471264,0.48091603053435117,0.2616091954022989,0.345841784989858,0.537,0.029,0.008,0.112,0.01,0.016,0.792,0.063,0.569,0.341
30.87,21.65044140815735,0.3112391930835735,0.4520547945205479,0.373134328358209,0.25158227848101267,0.34545454545454546,0.35344827586206895,0.24585635359116023,0.44692737430167595,0.3181583031557165,0.38712179984484096,0.54,0.066,0.025,0.159,0.019,0.123,0.801,0.24,0.615,0.499
36.34,21.15849995613098,0.36075949367088606,0.4874274661508704,0.3475609756097561,0.2774390243902439,0.3181818181818182,0.33152173913043476,0.2981220657276995,0.43595505617977526,0.3662822624931356,0.48221757322175735,0.513,0.252,0.057,0.091,0.077,0.366,0.762,0.388,0.667,0.461
40.29,20.815550088882446,0.38918106686701726,0.5360501567398119,0.3230769230769231,0.3246753246753247,0.31892826274848746,0.33354964308890334,0.4065998821449617,0.47093023255813954,0.39158016147635527,0.554089709762533,0.518,0.342,0.042,0.05,0.369,0.514,0.69,0.405,0.679,0.42
41.56,20.612623929977417,0.3991130820399113,0.5601783060921248,0.18604651162790697,0.30434782608695654,0.29435957696827264,0.34383033419023135,0.48929159802306427,0.4956949569495695,0.4182041820418204,0.5596555965559655,0.54,0.377,0.008,0.063,0.501,0.535,0.594,0.403,0.68,0.455
42.87,20.434484481811523,0.40400296515937734,0.581570996978852,0.2826086956521739,0.3179190751445087,0.3036144578313253,0.37183308494783907,0.46958456973293766,0.5095238095238095,0.4418300653594771,0.5632839224629419,0.545,0.385,0.013,0.11,0.504,0.499,0.633,0.428,0.676,0.494
44.03,20.307947874069214,0.4307205067300079,0.6043276661514683,0.28,0.3216374269005848,0.3160779537149817,0.3630790190735695,0.5355493998153278,0.5311355311355311,0.44896640826873385,0.5520169851380042,0.544,0.391,0.021,0.165,0.519,0.533,0.58,0.435,0.695,0.52
45.41,20.165454864501953,0.44573322286661143,0.5872235872235873,0.3129251700680272,0.3390804597701149,0.3337722185648453,0.3910355486862442,0.5031446540880503,0.5525383707201889,0.4498730964467005,0.5885286783042394,0.538,0.478,0.046,0.177,0.507,0.506,0.64,0.468,0.709,0.472
46.46,20.063294410705566,0.47058823529411764,0.6370262390670554,0.3185483870967742,0.33386837881219905,0.3458005249343832,0.38825214899713467,0.5697674418604651,0.55,0.45212121212121215,0.6016355140186916,0.52,0.437,0.079,0.208,0.527,0.542,0.588,0.484,0.746,0.515
47.88,19.928465008735657,0.46177847113884557,0.630012936610608,0.36610169491525424,0.3457792207792208,0.3613861386138614,0.39837997054491897,0.5459272097053726,0.5897755610972568,0.4975124378109453,0.592880978865406,0.592,0.487,0.108,0.213,0.511,0.541,0.63,0.473,0.7,0.533
49.44,19.807276487350464,0.5110470701248799,0.6798866855524079,0.3722627737226277,0.34354194407456723,0.406764960971379,0.409260642270351,0.5449957947855341,0.6012048192771084,0.49052906596995427,0.6085526315789473,0.532,0.48,0.204,0.258,0.469,0.548,0.648,0.499,0.751,0.555
50.56,19.706698179244995,0.5315315315315315,0.6925133689839572,0.3893805309734513,0.36486486486486486,0.3974461292897047,0.4112903225806452,0.5863377609108159,0.5864406779661017,0.4993464052287582,0.6461716937354989,0.531,0.518,0.22,0.27,0.498,0.561,0.618,0.519,0.764,0.557
52.2,19.568724632263184,0.5383867832847424,0.6742788461538461,0.4160714285714286,0.3756218905472637,0.4351005484460695,0.4305343511450382,0.5641447368421053,0.6213235294117647,0.5197779319916724,0.6547884187082406,0.554,0.561,0.233,0.302,0.476,0.564,0.686,0.507,0.749,0.588
52.64,19.486897110939026,0.5347091932457786,0.6726403823178017,0.40564635958395245,0.3791866028708134,0.4234154929577465,0.4343675417661098,0.603755868544601,0.6180159635119726,0.5378031383737518,0.6756756756756757,0.57,0.563,0.273,0.317,0.481,0.546,0.643,0.542,0.754,0.575
53.83,19.358532309532166,0.5425138632162662,0.6821885913853318,0.4049689440993789,0.38083228247162676,0.4467881112176414,0.44544708777686626,0.5985598559855986,0.6196721311475409,0.5830645161290322,0.662379421221865,0.587,0.586,0.326,0.302,0.466,0.543,0.665,0.567,0.723,0.618
54.75,19.27289855480194,0.5793991416309013,0.7363387978142076,0.43703703703703706,0.39086294416243655,0.4759916492693111,0.44435857805255025,0.5795081967213115,0.629424778761062,0.5790285273708559,0.6347417840375587,0.54,0.539,0.354,0.308,0.456,0.575,0.707,0.569,0.751,0.676
55.13,19.19948136806488,0.608440797186401,0.7455882352941177,0.4329411764705882,0.3884197828709288,0.48723404255319147,0.463743676222597,0.5834683954619124,0.6240837696335079,0.5745156482861401,0.6206896551724138,0.519,0.507,0.368,0.322,0.458,0.55,0.72,0.596,0.771,0.702
56.29,19.08346700668335,0.5785123966942148,0.7105575326215896,0.4488836662749706,0.4105145413870246,0.4946808510638298,0.4858447488584475,0.572429906542056,0.6714116251482799,0.5879163439194423,0.6700302724520686,0.56,0.599,0.382,0.367,0.465,0.532,0.735,0.566,0.759,0.664
57.02,19.005922198295593,0.5837414299706171,0.7070135746606335,0.47112860892388453,0.4128329297820823,0.4744186046511628,0.4643734643734644,0.6293260473588342,0.6515986769570011,0.6100731112916328,0.6882051282051282,0.596,0.625,0.359,0.341,0.51,0.567,0.691,0.591,0.751,0.671
57.32,18.95937180519104,0.6012396694214877,0.7571059431524548,0.4434589800443459,0.4186046511627907,0.49489795918367346,0.4659643435980551,0.6105442176870748,0.6480505795574288,0.6185819070904646,0.6666666666666666,0.582,0.586,0.4,0.306,0.485,0.575,0.718,0.615,0.759,0.706
58.19,18.880786061286926,0.6067415730337079,0.7396313364055299,0.46296296296296297,0.4474074074074074,0.5227995758218452,0.44065387348969437,0.6270888302550571,0.6611661166116611,0.6144,0.7086776859504132,0.594,0.642,0.4,0.302,0.493,0.62,0.713,0.601,0.768,0.686
58.72,18.822596073150635,0.6186974789915967,0.7546239210850801,0.46360582306830905,0.4511691884456671,0.5181818181818182,0.4748971193415638,0.6024291497975709,0.6497354497354497,0.6366666666666667,0.6947674418604651,0.589,0.612,0.414,0.328,0.513,0.577,0.744,0.614,0.764,0.717
59.24,18.766738414764404,0.6199376947040498,0.7731421121251629,0.49560853199498117,0.4473324213406293,0.5186602870813397,0.47040971168437024,0.6312056737588653,0.6456852791878173,0.6493174061433447,0.6773308957952467,0.597,0.593,0.395,0.327,0.542,0.62,0.712,0.636,0.761,0.741
59.67,18.710409283638,0.6402234636871509,0.7741530740276035,0.4786418400876232,0.45786516853932585,0.5322916666666667,0.47076689445709946,0.6485998193315267,0.6550308008213552,0.6570212765957447,0.6565217391304348,0.573,0.617,0.437,0.326,0.511,0.62,0.718,0.638,0.772,0.755
60.54,18.63375186920166,0.6298568507157464,0.7651869158878505,0.48272138228941686,0.4714881780250348,0.5602678571428571,0.47076689445709946,0.6262711864406779,0.687431693989071,0.672291296625222,0.6899724011039559,0.616,0.655,0.447,0.339,0.502,0.62,0.739,0.629,0.757,0.75
61.08,18.56658685207367,0.6266397578203835,0.7653061224489796,0.48891352549889133,0.45817245817245816,0.5602536997885835,0.49185667752442996,0.6174055829228243,0.710161662817552,0.6871609403254972,0.6955719557195572,0.621,0.675,0.441,0.356,0.53,0.604,0.752,0.615,0.76,0.754
61.46,18.525723814964294,0.6372045220966084,0.7682648401826484,0.519559902200489,0.4779299847792998,0.570362473347548,0.48589341692789967,0.5998481397114654,0.6920600858369099,0.6795096322241682,0.6984126984126984,0.62,0.673,0.425,0.314,0.535,0.62,0.79,0.645,0.776,0.748
62.23,18.47152042388916,0.6523109243697479,0.7800687285223368,0.5038759689922481,0.45454545454545453,0.606651376146789,0.49508196721311476,0.6132596685082873,0.713971397139714,0.692652329749104,0.7195004803073968,0.621,0.681,0.455,0.385,0.529,0.604,0.777,0.649,0.773,0.749
