24.44,22.297456741333008,0.2551355792933443,0.32222222222222224,0.1917808219178082,0.23106796116504855,0.14,0.2682926829268293,0.20654715510522215,0.44785276073619634,0.24337479718766902,0.34988179669030733,0.621,0.058,0.014,0.119,0.007,0.011,0.795,0.073,0.45,0.296
31.44,21.632469415664673,0.31541906589891233,0.4444444444444444,0.3161764705882353,0.2716236722306525,0.2857142857142857,0.4025157232704403,0.2570962479608483,0.4368770764119601,0.3071364046973803,0.38699444885011897,0.493,0.136,0.043,0.179,0.01,0.064,0.788,0.263,0.68,0.488
37.12,21.15606188774109,0.3583273251622206,0.48405797101449277,0.28888888888888886,0.3114241001564945,0.2463768115942029,0.40540540540540543,0.3211963589076723,0.4169124877089479,0.3579220779220779,0.5252263906856404,0.497,0.334,0.195,0.199,0.017,0.21,0.741,0.424,0.689,0.406
40.36,20.827373504638672,0.38657407407407407,0.5436746987951807,0.2895927601809955,0.3494318181818182,0.27411167512690354,0.35454545454545455,0.4118705035971223,0.452081316553727,0.38783482142857145,0.5523329129886507,0.501,0.361,0.32,0.123,0.054,0.39,0.687,0.467,0.695,0.438
42.57,20.594824075698853,0.4245038826574633,0.5571808510638298,0.3155505107832009,0.3511705685618729,0.33666191155492153,0.3442379182156134,0.4749090909090909,0.4707574304889741,0.40630372492836675,0.5871428571428572,0.492,0.419,0.278,0.105,0.236,0.463,0.653,0.491,0.709,0.411
43.42,20.42802119255066,0.4112075769534333,0.5679676985195155,0.31435643564356436,0.3318777292576419,0.35694050991501414,0.3641571194762684,0.48372781065088755,0.49342770475227504,0.41102181400688864,0.574607329842932,0.521,0.422,0.127,0.152,0.378,0.445,0.654,0.488,0.716,0.439
43.89,20.319604873657227,0.4255156608097785,0.5921052631578947,0.3306122448979592,0.33078880407124683,0.31601731601731603,0.3512396694214876,0.5305378304466728,0.5242603550295858,0.4397163120567376,0.6060191518467852,0.557,0.45,0.081,0.13,0.511,0.51,0.582,0.443,0.682,0.443
45.43,20.184566617012024,0.4314800313234142,0.6077348066298343,0.3436123348017621,0.3548387096774194,0.36135812449474536,0.3612217795484728,0.5453695042095417,0.5269526952695269,0.45252128356254095,0.5853365384615384,0.551,0.44,0.156,0.165,0.447,0.544,0.583,0.479,0.691,0.487
46.42,20.06951332092285,0.4485294117647059,0.5909090909090909,0.35496957403651114,0.34291581108829566,0.37057435090479934,0.3852848101265823,0.521079258010118,0.5556872037914692,0.46198453608247425,0.587088915956151,0.549,0.507,0.175,0.167,0.471,0.487,0.618,0.469,0.717,0.482
48.13,19.931139588356018,0.46775510204081633,0.608352144469526,0.3877068557919622,0.34983498349834985,0.3796664019062748,0.3943120676402767,0.5434221840068788,0.5675368898978433,0.4883241758241758,0.61375,0.573,0.539,0.164,0.212,0.478,0.513,0.632,0.5,0.711,0.491
48.6,19.854255437850952,0.47364152473641524,0.6308805790108565,0.35908141962421714,0.34890510948905107,0.38480392156862747,0.39874902267396406,0.5633672525439408,0.5777525539160046,0.4931224209078404,0.6152046783625731,0.584,0.523,0.172,0.239,0.471,0.51,0.609,0.509,0.717,0.526
50.14,19.745854020118713,0.49083333333333334,0.6384872080088988,0.38057324840764334,0.3567901234567901,0.39748953974895396,0.4170692431561997,0.6100966702470462,0.5814732142857143,0.5197657393850659,0.6374549819927972,0.589,0.574,0.239,0.289,0.475,0.518,0.568,0.521,0.71,0.531
